GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
0400000US13,13,Georgia,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US13,13,Georgia,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US13,13,Georgia,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US13,13,Georgia,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$b,ECONF$Q,ECONF$Q
0400000US13,13,Georgia,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US13,13,Georgia,,52413,Reinsurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US13,13,Georgia,,524130,Reinsurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US15,15,Hawaii,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US15,15,Hawaii,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US15,15,Hawaii,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,5221101,National commercial banks (banking),,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,52212,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,522120,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,52213,Credit unions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,522130,Credit unions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,5221301,"Credit unions, federally chartered",,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,52222,Sales financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,522220,Sales financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,52311,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,523110,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,52314,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,523140,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US15,15,Hawaii,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US15,15,Hawaii,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$h,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,524113,Direct life insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$h,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$c,ECONF$Q,ECONF$Q
0400000US15,15,Hawaii,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US16,16,Idaho,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US16,16,Idaho,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US16,16,Idaho,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,52212,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,522120,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,52213,Credit unions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US16,16,Idaho,,522130,Credit unions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US16,16,Idaho,,5221301,"Credit unions, federally chartered",,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US16,16,Idaho,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52222,Sales financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US16,16,Idaho,,522220,Sales financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US16,16,Idaho,,522291,Consumer lending,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US16,16,Idaho,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US16,16,Idaho,,522293,International trade financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52311,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US16,16,Idaho,,523110,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52313,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US16,16,Idaho,,523130,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52314,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US16,16,Idaho,,523140,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52391,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US16,16,Idaho,,523910,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US16,16,Idaho,,52399,All other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US16,16,Idaho,,523999,Miscellaneous financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US16,16,Idaho,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US16,16,Idaho,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,524113,Direct life insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$b,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US16,16,Idaho,,524291,Claims adjusting,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US16,16,Idaho,,524298,All other insurance related activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US17,17,Illinois,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US17,17,Illinois,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US17,17,Illinois,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US17,17,Illinois,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US17,17,Illinois,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US17,17,Illinois,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$j,ECONF$D,ECONF$D
0400000US17,17,Illinois,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$i,ECONF$D,ECONF$D
0400000US17,17,Illinois,,522293,International trade financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US17,17,Illinois,,522294,Secondary market financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US17,17,Illinois,,522298,All other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US17,17,Illinois,,5222981,Pawnshops,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US17,17,Illinois,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US17,17,Illinois,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,524113,Direct life insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$l,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,524127,Direct title insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,52413,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,524130,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US17,17,Illinois,,524291,Claims adjusting,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US17,17,Illinois,,524292,Third party administration of insurance and pension funds,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$i,ECONF$D,ECONF$D
0400000US17,17,Illinois,,524298,All other insurance related activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US18,18,Indiana,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US18,18,Indiana,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US18,18,Indiana,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US18,18,Indiana,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US18,18,Indiana,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US18,18,Indiana,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$i,ECONF$D,ECONF$D
0400000US18,18,Indiana,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US18,18,Indiana,,522294,Secondary market financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US18,18,Indiana,,522298,All other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US18,18,Indiana,,5222988,Other business credit institutions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US18,18,Indiana,,52313,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US18,18,Indiana,,523130,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US18,18,Indiana,,52314,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US18,18,Indiana,,523140,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US18,18,Indiana,,52391,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US18,18,Indiana,,523910,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US18,18,Indiana,,52399,All other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US18,18,Indiana,,523999,Miscellaneous financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US18,18,Indiana,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US18,18,Indiana,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,524113,Direct life insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$i,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$i,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$j,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$c,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,52413,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US18,18,Indiana,,524130,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US19,19,Iowa,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US19,19,Iowa,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US19,19,Iowa,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US19,19,Iowa,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US19,19,Iowa,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$i,ECONF$D,ECONF$D
0400000US19,19,Iowa,,522291,Consumer lending,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US19,19,Iowa,,522294,Secondary market financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US19,19,Iowa,,52311,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US19,19,Iowa,,523110,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US19,19,Iowa,,52314,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US19,19,Iowa,,523140,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US19,19,Iowa,,52391,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US19,19,Iowa,,523910,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US19,19,Iowa,,52399,All other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US19,19,Iowa,,523999,Miscellaneous financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US19,19,Iowa,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US19,19,Iowa,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,524113,Direct life insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$j,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$i,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,52413,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US19,19,Iowa,,524130,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US20,20,Kansas,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US20,20,Kansas,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US20,20,Kansas,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US20,20,Kansas,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US20,20,Kansas,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US20,20,Kansas,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US20,20,Kansas,,522291,Consumer lending,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
