GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVTAX.id,GOVTAX.display-label,AMOUNT
0400000US16,16,Idaho,,2015,0112123,License Taxes,333144
0400000US16,16,Idaho,,2015,01121231,Alcoholic Beverages License,1701
0400000US16,16,Idaho,,2015,01121232,Amusements License,267
0400000US16,16,Idaho,,2015,01121233,Corporations in General License,2301
0400000US16,16,Idaho,,2015,01121234,Hunting and Fishing License,37603
0400000US16,16,Idaho,,2015,01121235,Motor Vehicle License,142970
0400000US16,16,Idaho,,2015,01121236,Motor Vehicle Operators License,10580
0400000US16,16,Idaho,,2015,01121237,Public Utilities License,56699
0400000US16,16,Idaho,,2015,01121238,"Occupation and Business License, NEC",77194
0400000US16,16,Idaho,,2015,01121239,Other License Taxes,3829
0400000US16,16,Idaho,,2015,0112124,Income Taxes,1695450
0400000US16,16,Idaho,,2015,01121241,Individual Income Taxes,1478368
0400000US16,16,Idaho,,2015,01121242,Corporations Net Income Taxes,217082
0400000US16,16,Idaho,,2015,0112125,Other Taxes,6143
0400000US16,16,Idaho,,2015,0112126,Death and Gift Taxes,0
0400000US16,16,Idaho,,2015,0112127,Documentarty and Stock Transfer Taxes,0
0400000US16,16,Idaho,,2015,0112128,Severance Taxes,6143
0400000US16,16,Idaho,,2015,0112129,"Taxes, NEC",0
0400000US17,17,Illinois,,2015,01121,Total Taxes,39283051
0400000US17,17,Illinois,,2015,011211,Property Taxes,60959
0400000US17,17,Illinois,,2015,011212,Sales and Gross Receipts Taxes,16102948
0400000US17,17,Illinois,,2015,0112121,General Sales and Gross Receipts Taxes,8950818
0400000US17,17,Illinois,,2015,0112122,Selective Sales and Gross Receipts Taxes,7152130
0400000US17,17,Illinois,,2015,01121221,Alcoholic Beverages Sales Tax,283177
0400000US17,17,Illinois,,2015,01121222,Amusements Sales Tax,746846
0400000US17,17,Illinois,,2015,01121223,Insurance Premiums Sales Tax,379773
0400000US17,17,Illinois,,2015,01121224,Motor Fuels Sales Tax,1293272
0400000US17,17,Illinois,,2015,01121225,Pari-mutuels Sales Tax,6360
0400000US17,17,Illinois,,2015,01121226,Public Utilities Sales Tax,1675695
0400000US17,17,Illinois,,2015,01121227,Tobacco Products Sales Tax,861954
0400000US17,17,Illinois,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,1905053
0400000US17,17,Illinois,,2015,0112123,License Taxes,2730407
0400000US17,17,Illinois,,2015,01121231,Alcoholic Beverages License,13156
0400000US17,17,Illinois,,2015,01121232,Amusements License,14861
0400000US17,17,Illinois,,2015,01121233,Corporations in General License,358214
0400000US17,17,Illinois,,2015,01121234,Hunting and Fishing License,39734
0400000US17,17,Illinois,,2015,01121235,Motor Vehicle License,1675694
0400000US17,17,Illinois,,2015,01121236,Motor Vehicle Operators License,118374
0400000US17,17,Illinois,,2015,01121237,Public Utilities License,18196
0400000US17,17,Illinois,,2015,01121238,"Occupation and Business License, NEC",455585
0400000US17,17,Illinois,,2015,01121239,Other License Taxes,36593
0400000US17,17,Illinois,,2015,0112124,Income Taxes,19968083
0400000US17,17,Illinois,,2015,01121241,Individual Income Taxes,15913816
0400000US17,17,Illinois,,2015,01121242,Corporations Net Income Taxes,4054267
0400000US17,17,Illinois,,2015,0112125,Other Taxes,420654
0400000US17,17,Illinois,,2015,0112126,Death and Gift Taxes,354570
0400000US17,17,Illinois,,2015,0112127,Documentarty and Stock Transfer Taxes,66084
0400000US17,17,Illinois,,2015,0112128,Severance Taxes,
0400000US17,17,Illinois,,2015,0112129,"Taxes, NEC",0
0400000US18,18,Indiana,,2015,01121,Total Taxes,17399650
0400000US18,18,Indiana,,2015,011211,Property Taxes,8834
0400000US18,18,Indiana,,2015,011212,Sales and Gross Receipts Taxes,10591278
0400000US18,18,Indiana,,2015,0112121,General Sales and Gross Receipts Taxes,7279604
0400000US18,18,Indiana,,2015,0112122,Selective Sales and Gross Receipts Taxes,3311674
0400000US18,18,Indiana,,2015,01121221,Alcoholic Beverages Sales Tax,46064
0400000US18,18,Indiana,,2015,01121222,Amusements Sales Tax,618600
0400000US18,18,Indiana,,2015,01121223,Insurance Premiums Sales Tax,221100
0400000US18,18,Indiana,,2015,01121224,Motor Fuels Sales Tax,832006
0400000US18,18,Indiana,,2015,01121225,Pari-mutuels Sales Tax,2186
0400000US18,18,Indiana,,2015,01121226,Public Utilities Sales Tax,238775
0400000US18,18,Indiana,,2015,01121227,Tobacco Products Sales Tax,439264
0400000US18,18,Indiana,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,913679
0400000US18,18,Indiana,,2015,0112123,License Taxes,656381
0400000US18,18,Indiana,,2015,01121231,Alcoholic Beverages License,13464
0400000US18,18,Indiana,,2015,01121232,Amusements License,6724
0400000US18,18,Indiana,,2015,01121233,Corporations in General License,7556
0400000US18,18,Indiana,,2015,01121234,Hunting and Fishing License,19508
0400000US18,18,Indiana,,2015,01121235,Motor Vehicle License,255110
0400000US18,18,Indiana,,2015,01121236,Motor Vehicle Operators License,223978
0400000US18,18,Indiana,,2015,01121237,Public Utilities License,0
0400000US18,18,Indiana,,2015,01121238,"Occupation and Business License, NEC",39773
0400000US18,18,Indiana,,2015,01121239,Other License Taxes,90268
0400000US18,18,Indiana,,2015,0112124,Income Taxes,6136548
0400000US18,18,Indiana,,2015,01121241,Individual Income Taxes,5232976
0400000US18,18,Indiana,,2015,01121242,Corporations Net Income Taxes,903572
0400000US18,18,Indiana,,2015,0112125,Other Taxes,6609
0400000US18,18,Indiana,,2015,0112126,Death and Gift Taxes,4594
0400000US18,18,Indiana,,2015,0112127,Documentarty and Stock Transfer Taxes,
0400000US18,18,Indiana,,2015,0112128,Severance Taxes,2015
0400000US18,18,Indiana,,2015,0112129,"Taxes, NEC",0
0400000US19,19,Iowa,,2015,01121,Total Taxes,9189255
0400000US19,19,Iowa,,2015,011211,Property Taxes,1772
0400000US19,19,Iowa,,2015,011212,Sales and Gross Receipts Taxes,4268628
0400000US19,19,Iowa,,2015,0112121,General Sales and Gross Receipts Taxes,3040627
0400000US19,19,Iowa,,2015,0112122,Selective Sales and Gross Receipts Taxes,1228001
0400000US19,19,Iowa,,2015,01121221,Alcoholic Beverages Sales Tax,22686
0400000US19,19,Iowa,,2015,01121222,Amusements Sales Tax,288085
0400000US19,19,Iowa,,2015,01121223,Insurance Premiums Sales Tax,109593
0400000US19,19,Iowa,,2015,01121224,Motor Fuels Sales Tax,541813
0400000US19,19,Iowa,,2015,01121225,Pari-mutuels Sales Tax,3865
0400000US19,19,Iowa,,2015,01121226,Public Utilities Sales Tax,6177
0400000US19,19,Iowa,,2015,01121227,Tobacco Products Sales Tax,223069
0400000US19,19,Iowa,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,32713
0400000US19,19,Iowa,,2015,0112123,License Taxes,874778
0400000US19,19,Iowa,,2015,01121231,Alcoholic Beverages License,15315
0400000US19,19,Iowa,,2015,01121232,Amusements License,23268
0400000US19,19,Iowa,,2015,01121233,Corporations in General License,42286
0400000US19,19,Iowa,,2015,01121234,Hunting and Fishing License,27891
0400000US19,19,Iowa,,2015,01121235,Motor Vehicle License,594080
0400000US19,19,Iowa,,2015,01121236,Motor Vehicle Operators License,20871
0400000US19,19,Iowa,,2015,01121237,Public Utilities License,9793
0400000US19,19,Iowa,,2015,01121238,"Occupation and Business License, NEC",139123
0400000US19,19,Iowa,,2015,01121239,Other License Taxes,2151
0400000US19,19,Iowa,,2015,0112124,Income Taxes,3934855
0400000US19,19,Iowa,,2015,01121241,Individual Income Taxes,3471617
0400000US19,19,Iowa,,2015,01121242,Corporations Net Income Taxes,463238
0400000US19,19,Iowa,,2015,0112125,Other Taxes,109222
0400000US19,19,Iowa,,2015,0112126,Death and Gift Taxes,89807
0400000US19,19,Iowa,,2015,0112127,Documentarty and Stock Transfer Taxes,19415
0400000US19,19,Iowa,,2015,0112128,Severance Taxes,
0400000US19,19,Iowa,,2015,0112129,"Taxes, NEC",0
0400000US20,20,Kansas,,2015,01121,Total Taxes,7883960
0400000US20,20,Kansas,,2015,011211,Property Taxes,658758
0400000US20,20,Kansas,,2015,011212,Sales and Gross Receipts Taxes,3977806
0400000US20,20,Kansas,,2015,0112121,General Sales and Gross Receipts Taxes,3052986
0400000US20,20,Kansas,,2015,0112122,Selective Sales and Gross Receipts Taxes,924820
0400000US20,20,Kansas,,2015,01121221,Alcoholic Beverages Sales Tax,132589
0400000US20,20,Kansas,,2015,01121222,Amusements Sales Tax,319
0400000US20,20,Kansas,,2015,01121223,Insurance Premiums Sales Tax,211766
0400000US20,20,Kansas,,2015,01121224,Motor Fuels Sales Tax,439045
0400000US20,20,Kansas,,2015,01121225,Pari-mutuels Sales Tax,0
0400000US20,20,Kansas,,2015,01121226,Public Utilities Sales Tax,371
0400000US20,20,Kansas,,2015,01121227,Tobacco Products Sales Tax,96303
0400000US20,20,Kansas,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,44427
0400000US20,20,Kansas,,2015,0112123,License Taxes,378193
0400000US20,20,Kansas,,2015,01121231,Alcoholic Beverages License,2567
0400000US20,20,Kansas,,2015,01121232,Amusements License,7261
0400000US20,20,Kansas,,2015,01121233,Corporations in General License,22556
0400000US20,20,Kansas,,2015,01121234,Hunting and Fishing License,25092
0400000US20,20,Kansas,,2015,01121235,Motor Vehicle License,226837
0400000US20,20,Kansas,,2015,01121236,Motor Vehicle Operators License,11314
0400000US20,20,Kansas,,2015,01121237,Public Utilities License,5248
0400000US20,20,Kansas,,2015,01121238,"Occupation and Business License, NEC",74704
0400000US20,20,Kansas,,2015,01121239,Other License Taxes,2614
0400000US20,20,Kansas,,2015,0112124,Income Taxes,2721257
0400000US20,20,Kansas,,2015,01121241,Individual Income Taxes,2262951
0400000US20,20,Kansas,,2015,01121242,Corporations Net Income Taxes,458306
0400000US20,20,Kansas,,2015,0112125,Other Taxes,147946
0400000US20,20,Kansas,,2015,0112126,Death and Gift Taxes,-131
0400000US20,20,Kansas,,2015,0112127,Documentarty and Stock Transfer Taxes,0
0400000US20,20,Kansas,,2015,0112128,Severance Taxes,148077
0400000US20,20,Kansas,,2015,0112129,"Taxes, NEC",0
0400000US21,21,Kentucky,,2015,01121,Total Taxes,11597983
0400000US21,21,Kentucky,,2015,011211,Property Taxes,563435
0400000US21,21,Kentucky,,2015,011212,Sales and Gross Receipts Taxes,5450451
0400000US21,21,Kentucky,,2015,0112121,General Sales and Gross Receipts Taxes,3267331
0400000US21,21,Kentucky,,2015,0112122,Selective Sales and Gross Receipts Taxes,2183120
0400000US21,21,Kentucky,,2015,01121221,Alcoholic Beverages Sales Tax,131951
0400000US21,21,Kentucky,,2015,01121222,Amusements Sales Tax,155
0400000US21,21,Kentucky,,2015,01121223,Insurance Premiums Sales Tax,146481
0400000US21,21,Kentucky,,2015,01121224,Motor Fuels Sales Tax,850276
0400000US21,21,Kentucky,,2015,01121225,Pari-mutuels Sales Tax,2965
0400000US21,21,Kentucky,,2015,01121226,Public Utilities Sales Tax,63575
0400000US21,21,Kentucky,,2015,01121227,Tobacco Products Sales Tax,242232
0400000US21,21,Kentucky,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,745485
0400000US21,21,Kentucky,,2015,0112123,License Taxes,487834
0400000US21,21,Kentucky,,2015,01121231,Alcoholic Beverages License,6495
0400000US21,21,Kentucky,,2015,01121232,Amusements License,248
0400000US21,21,Kentucky,,2015,01121233,Corporations in General License,100367
0400000US21,21,Kentucky,,2015,01121234,Hunting and Fishing License,27925
0400000US21,21,Kentucky,,2015,01121235,Motor Vehicle License,202663
0400000US21,21,Kentucky,,2015,01121236,Motor Vehicle Operators License,16428
0400000US21,21,Kentucky,,2015,01121237,Public Utilities License,0
0400000US21,21,Kentucky,,2015,01121238,"Occupation and Business License, NEC",128470
0400000US21,21,Kentucky,,2015,01121239,Other License Taxes,5238
0400000US21,21,Kentucky,,2015,0112124,Income Taxes,4821411
0400000US21,21,Kentucky,,2015,01121241,Individual Income Taxes,4069501
0400000US21,21,Kentucky,,2015,01121242,Corporations Net Income Taxes,751910
0400000US21,21,Kentucky,,2015,0112125,Other Taxes,274852
0400000US21,21,Kentucky,,2015,0112126,Death and Gift Taxes,50976
0400000US21,21,Kentucky,,2015,0112127,Documentarty and Stock Transfer Taxes,3263
0400000US21,21,Kentucky,,2015,0112128,Severance Taxes,220613
0400000US21,21,Kentucky,,2015,0112129,"Taxes, NEC",0
0400000US22,22,Louisiana,,2015,01121,Total Taxes,9718755
0400000US22,22,Louisiana,,2015,011211,Property Taxes,56658
0400000US22,22,Louisiana,,2015,011212,Sales and Gross Receipts Taxes,5307657
0400000US22,22,Louisiana,,2015,0112121,General Sales and Gross Receipts Taxes,2926783
0400000US22,22,Louisiana,,2015,0112122,Selective Sales and Gross Receipts Taxes,2380874
0400000US22,22,Louisiana,,2015,01121221,Alcoholic Beverages Sales Tax,57416
0400000US22,22,Louisiana,,2015,01121222,Amusements Sales Tax,713800
0400000US22,22,Louisiana,,2015,01121223,Insurance Premiums Sales Tax,438179
0400000US22,22,Louisiana,,2015,01121224,Motor Fuels Sales Tax,606410
0400000US22,22,Louisiana,,2015,01121225,Pari-mutuels Sales Tax,4356
0400000US22,22,Louisiana,,2015,01121226,Public Utilities Sales Tax,9072
0400000US22,22,Louisiana,,2015,01121227,Tobacco Products Sales Tax,138400
0400000US22,22,Louisiana,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,413241
0400000US22,22,Louisiana,,2015,0112123,License Taxes,386352
0400000US22,22,Louisiana,,2015,01121231,Alcoholic Beverages License,
0400000US22,22,Louisiana,,2015,01121232,Amusements License,0
0400000US22,22,Louisiana,,2015,01121233,Corporations in General License,146329
0400000US22,22,Louisiana,,2015,01121234,Hunting and Fishing License,31098
0400000US22,22,Louisiana,,2015,01121235,Motor Vehicle License,76004
0400000US22,22,Louisiana,,2015,01121236,Motor Vehicle Operators License,11082
0400000US22,22,Louisiana,,2015,01121237,Public Utilities License,6989
0400000US22,22,Louisiana,,2015,01121238,"Occupation and Business License, NEC",110702
0400000US22,22,Louisiana,,2015,01121239,Other License Taxes,4148
0400000US22,22,Louisiana,,2015,0112124,Income Taxes,3236754
0400000US22,22,Louisiana,,2015,01121241,Individual Income Taxes,2983104
0400000US22,22,Louisiana,,2015,01121242,Corporations Net Income Taxes,253650
0400000US22,22,Louisiana,,2015,0112125,Other Taxes,731334
0400000US22,22,Louisiana,,2015,0112126,Death and Gift Taxes,4
0400000US22,22,Louisiana,,2015,0112127,Documentarty and Stock Transfer Taxes,0
0400000US22,22,Louisiana,,2015,0112128,Severance Taxes,731330
0400000US22,22,Louisiana,,2015,0112129,"Taxes, NEC",0
0400000US23,23,Maine,,2015,01121,Total Taxes,4064075
0400000US23,23,Maine,,2015,011211,Property Taxes,37028
0400000US23,23,Maine,,2015,011212,Sales and Gross Receipts Taxes,1999051
0400000US23,23,Maine,,2015,0112121,General Sales and Gross Receipts Taxes,1280298
0400000US23,23,Maine,,2015,0112122,Selective Sales and Gross Receipts Taxes,718753
0400000US23,23,Maine,,2015,01121221,Alcoholic Beverages Sales Tax,18312
0400000US23,23,Maine,,2015,01121222,Amusements Sales Tax,51555
0400000US23,23,Maine,,2015,01121223,Insurance Premiums Sales Tax,98353
0400000US23,23,Maine,,2015,01121224,Motor Fuels Sales Tax,243891
0400000US23,23,Maine,,2015,01121225,Pari-mutuels Sales Tax,1883
0400000US23,23,Maine,,2015,01121226,Public Utilities Sales Tax,33484
0400000US23,23,Maine,,2015,01121227,Tobacco Products Sales Tax,136913
0400000US23,23,Maine,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,134362
0400000US23,23,Maine,,2015,0112123,License Taxes,268026
0400000US23,23,Maine,,2015,01121231,Alcoholic Beverages License,6300
0400000US23,23,Maine,,2015,01121232,Amusements License,643
0400000US23,23,Maine,,2015,01121233,Corporations in General License,9845
0400000US23,23,Maine,,2015,01121234,Hunting and Fishing License,16802
0400000US23,23,Maine,,2015,01121235,Motor Vehicle License,106876
0400000US23,23,Maine,,2015,01121236,Motor Vehicle Operators License,9600
0400000US23,23,Maine,,2015,01121237,Public Utilities License,0
0400000US23,23,Maine,,2015,01121238,"Occupation and Business License, NEC",108891
0400000US23,23,Maine,,2015,01121239,Other License Taxes,9069
0400000US23,23,Maine,,2015,0112124,Income Taxes,1702096
0400000US23,23,Maine,,2015,01121241,Individual Income Taxes,1533130
0400000US23,23,Maine,,2015,01121242,Corporations Net Income Taxes,168966
0400000US23,23,Maine,,2015,0112125,Other Taxes,57874
0400000US23,23,Maine,,2015,0112126,Death and Gift Taxes,31196
0400000US23,23,Maine,,2015,0112127,Documentarty and Stock Transfer Taxes,26678
0400000US23,23,Maine,,2015,0112128,Severance Taxes,
0400000US23,23,Maine,,2015,0112129,"Taxes, NEC",0
0400000US24,24,Maryland,,2015,01121,Total Taxes,19849988
0400000US24,24,Maryland,,2015,011211,Property Taxes,738170
0400000US24,24,Maryland,,2015,011212,Sales and Gross Receipts Taxes,8299002
0400000US24,24,Maryland,,2015,0112121,General Sales and Gross Receipts Taxes,4409919
0400000US24,24,Maryland,,2015,0112122,Selective Sales and Gross Receipts Taxes,3889083
0400000US24,24,Maryland,,2015,01121221,Alcoholic Beverages Sales Tax,30956
0400000US24,24,Maryland,,2015,01121222,Amusements Sales Tax,416479
0400000US24,24,Maryland,,2015,01121223,Insurance Premiums Sales Tax,444691
0400000US24,24,Maryland,,2015,01121224,Motor Fuels Sales Tax,923483
0400000US24,24,Maryland,,2015,01121225,Pari-mutuels Sales Tax,1138
0400000US24,24,Maryland,,2015,01121226,Public Utilities Sales Tax,136006
0400000US24,24,Maryland,,2015,01121227,Tobacco Products Sales Tax,391451
0400000US24,24,Maryland,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,1544879
0400000US24,24,Maryland,,2015,0112123,License Taxes,851466
0400000US24,24,Maryland,,2015,01121231,Alcoholic Beverages License,1385
0400000US24,24,Maryland,,2015,01121232,Amusements License,2776
0400000US24,24,Maryland,,2015,01121233,Corporations in General License,108642
0400000US24,24,Maryland,,2015,01121234,Hunting and Fishing License,18360
0400000US24,24,Maryland,,2015,01121235,Motor Vehicle License,485119
0400000US24,24,Maryland,,2015,01121236,Motor Vehicle Operators License,35987
0400000US24,24,Maryland,,2015,01121237,Public Utilities License,
0400000US24,24,Maryland,,2015,01121238,"Occupation and Business License, NEC",197289
0400000US24,24,Maryland,,2015,01121239,Other License Taxes,1908
0400000US24,24,Maryland,,2015,0112124,Income Taxes,9349733
0400000US24,24,Maryland,,2015,01121241,Individual Income Taxes,8346145
0400000US24,24,Maryland,,2015,01121242,Corporations Net Income Taxes,1003588
0400000US24,24,Maryland,,2015,0112125,Other Taxes,611617
0400000US24,24,Maryland,,2015,0112126,Death and Gift Taxes,243412
0400000US24,24,Maryland,,2015,0112127,Documentarty and Stock Transfer Taxes,170410
0400000US24,24,Maryland,,2015,0112128,Severance Taxes,
0400000US24,24,Maryland,,2015,0112129,"Taxes, NEC",197795
0400000US25,25,Massachusetts,,2015,01121,Total Taxes,27012206
0400000US25,25,Massachusetts,,2015,011211,Property Taxes,5311
0400000US25,25,Massachusetts,,2015,011212,Sales and Gross Receipts Taxes,8274172
0400000US25,25,Massachusetts,,2015,0112121,General Sales and Gross Receipts Taxes,5803934
0400000US25,25,Massachusetts,,2015,0112122,Selective Sales and Gross Receipts Taxes,2470238
0400000US25,25,Massachusetts,,2015,01121221,Alcoholic Beverages Sales Tax,80815
0400000US25,25,Massachusetts,,2015,01121222,Amusements Sales Tax,4470
0400000US25,25,Massachusetts,,2015,01121223,Insurance Premiums Sales Tax,367832
0400000US25,25,Massachusetts,,2015,01121224,Motor Fuels Sales Tax,756121
0400000US25,25,Massachusetts,,2015,01121225,Pari-mutuels Sales Tax,1203
0400000US25,25,Massachusetts,,2015,01121226,Public Utilities Sales Tax,23736
0400000US25,25,Massachusetts,,2015,01121227,Tobacco Products Sales Tax,647101
0400000US25,25,Massachusetts,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,588960
0400000US25,25,Massachusetts,,2015,0112123,License Taxes,1213135
0400000US25,25,Massachusetts,,2015,01121231,Alcoholic Beverages License,3345
0400000US25,25,Massachusetts,,2015,01121232,Amusements License,170841
0400000US25,25,Massachusetts,,2015,01121233,Corporations in General License,25653
0400000US25,25,Massachusetts,,2015,01121234,Hunting and Fishing License,5489
0400000US25,25,Massachusetts,,2015,01121235,Motor Vehicle License,441078
0400000US25,25,Massachusetts,,2015,01121236,Motor Vehicle Operators License,109266
0400000US25,25,Massachusetts,,2015,01121237,Public Utilities License,0
0400000US25,25,Massachusetts,,2015,01121238,"Occupation and Business License, NEC",295550
0400000US25,25,Massachusetts,,2015,01121239,Other License Taxes,161913
0400000US25,25,Massachusetts,,2015,0112124,Income Taxes,16719284
0400000US25,25,Massachusetts,,2015,01121241,Individual Income Taxes,14491903
0400000US25,25,Massachusetts,,2015,01121242,Corporations Net Income Taxes,2227381
0400000US25,25,Massachusetts,,2015,0112125,Other Taxes,800304
0400000US25,25,Massachusetts,,2015,0112126,Death and Gift Taxes,340903
0400000US25,25,Massachusetts,,2015,0112127,Documentarty and Stock Transfer Taxes,261898
0400000US25,25,Massachusetts,,2015,0112128,Severance Taxes,
0400000US25,25,Massachusetts,,2015,0112129,"Taxes, NEC",197503
0400000US26,26,Michigan,,2015,01121,Total Taxes,26957337
0400000US26,26,Michigan,,2015,011211,Property Taxes,1963036
0400000US26,26,Michigan,,2015,011212,Sales and Gross Receipts Taxes,13124461
0400000US26,26,Michigan,,2015,0112121,General Sales and Gross Receipts Taxes,9211783
0400000US26,26,Michigan,,2015,0112122,Selective Sales and Gross Receipts Taxes,3912678
0400000US26,26,Michigan,,2015,01121221,Alcoholic Beverages Sales Tax,145399
0400000US26,26,Michigan,,2015,01121222,Amusements Sales Tax,110785
0400000US26,26,Michigan,,2015,01121223,Insurance Premiums Sales Tax,322999
0400000US26,26,Michigan,,2015,01121224,Motor Fuels Sales Tax,1010395
0400000US26,26,Michigan,,2015,01121225,Pari-mutuels Sales Tax,3904
0400000US26,26,Michigan,,2015,01121226,Public Utilities Sales Tax,28084
0400000US26,26,Michigan,,2015,01121227,Tobacco Products Sales Tax,959852
0400000US26,26,Michigan,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,1331260
0400000US26,26,Michigan,,2015,0112123,License Taxes,1563500
0400000US26,26,Michigan,,2015,01121231,Alcoholic Beverages License,17201
0400000US26,26,Michigan,,2015,01121232,Amusements License,0
0400000US26,26,Michigan,,2015,01121233,Corporations in General License,22820
0400000US26,26,Michigan,,2015,01121234,Hunting and Fishing License,62501
0400000US26,26,Michigan,,2015,01121235,Motor Vehicle License,1018071
0400000US26,26,Michigan,,2015,01121236,Motor Vehicle Operators License,56917
0400000US26,26,Michigan,,2015,01121237,Public Utilities License,29803
0400000US26,26,Michigan,,2015,01121238,"Occupation and Business License, NEC",159782
0400000US26,26,Michigan,,2015,01121239,Other License Taxes,196405
0400000US26,26,Michigan,,2015,0112124,Income Taxes,10010943
0400000US26,26,Michigan,,2015,01121241,Individual Income Taxes,8825375
0400000US26,26,Michigan,,2015,01121242,Corporations Net Income Taxes,1185568
0400000US26,26,Michigan,,2015,0112125,Other Taxes,295397
0400000US26,26,Michigan,,2015,0112126,Death and Gift Taxes,110
0400000US26,26,Michigan,,2015,0112127,Documentarty and Stock Transfer Taxes,258399
0400000US26,26,Michigan,,2015,0112128,Severance Taxes,36883
0400000US26,26,Michigan,,2015,0112129,"Taxes, NEC",5
0400000US27,27,Minnesota,,2015,01121,Total Taxes,24439253
0400000US27,27,Minnesota,,2015,011211,Property Taxes,839487
0400000US27,27,Minnesota,,2015,011212,Sales and Gross Receipts Taxes,9953411
0400000US27,27,Minnesota,,2015,0112121,General Sales and Gross Receipts Taxes,5483791
0400000US27,27,Minnesota,,2015,0112122,Selective Sales and Gross Receipts Taxes,4469620
0400000US27,27,Minnesota,,2015,01121221,Alcoholic Beverages Sales Tax,85142
0400000US27,27,Minnesota,,2015,01121222,Amusements Sales Tax,49063
0400000US27,27,Minnesota,,2015,01121223,Insurance Premiums Sales Tax,437806
0400000US27,27,Minnesota,,2015,01121224,Motor Fuels Sales Tax,884596
0400000US27,27,Minnesota,,2015,01121225,Pari-mutuels Sales Tax,514
0400000US27,27,Minnesota,,2015,01121226,Public Utilities Sales Tax,12
0400000US27,27,Minnesota,,2015,01121227,Tobacco Products Sales Tax,652046
0400000US27,27,Minnesota,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,2360441
0400000US27,27,Minnesota,,2015,0112123,License Taxes,1392055
0400000US27,27,Minnesota,,2015,01121231,Alcoholic Beverages License,2307
0400000US27,27,Minnesota,,2015,01121232,Amusements License,1181
0400000US27,27,Minnesota,,2015,01121233,Corporations in General License,7824
0400000US27,27,Minnesota,,2015,01121234,Hunting and Fishing License,63283
0400000US27,27,Minnesota,,2015,01121235,Motor Vehicle License,727385
0400000US27,27,Minnesota,,2015,01121236,Motor Vehicle Operators License,45713
0400000US27,27,Minnesota,,2015,01121237,Public Utilities License,734
0400000US27,27,Minnesota,,2015,01121238,"Occupation and Business License, NEC",484485
0400000US27,27,Minnesota,,2015,01121239,Other License Taxes,59143
0400000US27,27,Minnesota,,2015,0112124,Income Taxes,11846676
0400000US27,27,Minnesota,,2015,01121241,Individual Income Taxes,10370047
0400000US27,27,Minnesota,,2015,01121242,Corporations Net Income Taxes,1476629
0400000US27,27,Minnesota,,2015,0112125,Other Taxes,407624
0400000US27,27,Minnesota,,2015,0112126,Death and Gift Taxes,141262
0400000US27,27,Minnesota,,2015,0112127,Documentarty and Stock Transfer Taxes,207431
0400000US27,27,Minnesota,,2015,0112128,Severance Taxes,58931
0400000US27,27,Minnesota,,2015,0112129,"Taxes, NEC",0
0400000US28,28,Mississippi,,2015,01121,Total Taxes,7906514
0400000US28,28,Mississippi,,2015,011211,Property Taxes,25961
0400000US28,28,Mississippi,,2015,011212,Sales and Gross Receipts Taxes,4873512
0400000US28,28,Mississippi,,2015,0112121,General Sales and Gross Receipts Taxes,3422774
0400000US28,28,Mississippi,,2015,0112122,Selective Sales and Gross Receipts Taxes,1450738
0400000US28,28,Mississippi,,2015,01121221,Alcoholic Beverages Sales Tax,42094
0400000US28,28,Mississippi,,2015,01121222,Amusements Sales Tax,131270
0400000US28,28,Mississippi,,2015,01121223,Insurance Premiums Sales Tax,299127
0400000US28,28,Mississippi,,2015,01121224,Motor Fuels Sales Tax,428013
0400000US28,28,Mississippi,,2015,01121225,Pari-mutuels Sales Tax,0
0400000US28,28,Mississippi,,2015,01121226,Public Utilities Sales Tax,1655
0400000US28,28,Mississippi,,2015,01121227,Tobacco Products Sales Tax,148302
0400000US28,28,Mississippi,,2015,01121229,Other Selective Sales and Gross Receipts Taxes,400277
0400000US28,28,Mississippi,,2015,0112123,License Taxes,606432
0400000US28,28,Mississippi,,2015,01121231,Alcoholic Beverages License,3282
0400000US28,28,Mississippi,,2015,01121232,Amusements License,33981
0400000US28,28,Mississippi,,2015,01121233,Corporations in General License,170546
0400000US28,28,Mississippi,,2015,01121234,Hunting and Fishing License,2372
0400000US28,28,Mississippi,,2015,01121235,Motor Vehicle License,162773
0400000US28,28,Mississippi,,2015,01121236,Motor Vehicle Operators License,45902
0400000US28,28,Mississippi,,2015,01121237,Public Utilities License,9054
0400000US28,28,Mississippi,,2015,01121238,"Occupation and Business License, NEC",122097
0400000US28,28,Mississippi,,2015,01121239,Other License Taxes,56425
0400000US28,28,Mississippi,,2015,0112124,Income Taxes,2317985
0400000US28,28,Mississippi,,2015,01121241,Individual Income Taxes,1783438
0400000US28,28,Mississippi,,2015,01121242,Corporations Net Income Taxes,534547
